"ParentID","CurveName","Ordinal","vA","vB","vE"
72462,"Ext Invv",30,0.00,96.00,2.00
72462,"Inv",10,0.00,0.13,0.02
72462,"V Inv",20,0.00,16.00,1.00
72938,"IEEE Ext Inv",10,0.12,28.20,2.00
72938,"IEEE Mod Inv",30,0.11,0.05,0.02
72938,"IEEE V Inv",20,0.49,19.61,2.00
72966,"IEEE Ext Inv",10,0.12,28.20,2.00
72966,"IEEE Mod Inv",30,0.11,0.05,0.02
72966,"IEEE V Inv",20,0.49,19.61,2.00
73008,"IEEE Ext Inv",10,0.12,28.20,2.00
73008,"IEEE Mod Inv",30,0.11,0.05,0.02
73008,"IEEE V Inv",20,0.49,19.61,2.00
73044,"IEC Extremely Inverse",30,0.00,80.00,2.00
73044,"IEC Standard Inverse",10,0.00,0.14,0.02
73044,"IEC Very Inverse",20,0.00,13.50,1.00
73044,"IEEE Extremely Inverse",60,0.02,5.64,2.00
73044,"IEEE Moderately Inverse",40,0.02,0.01,0.02
73044,"IEEE Very Inverse",50,0.09,3.92,2.00
73053,"IEC Extremely Inverse",30,0.00,80.00,2.00
73053,"IEC Standard Inverse",10,0.00,0.14,0.02
73053,"IEC Very Inverse",20,0.00,13.50,1.00
73053,"IEEE Extremely Inverse",60,0.02,5.64,2.00
73053,"IEEE Moderately Inverse",40,0.02,0.01,0.02
73053,"IEEE Very Inverse",50,0.09,3.92,2.00
73076,"IEEE Extremely Inverse",30,0.02,5.64,2.00
73076,"IEEE Moderately Inverse",10,0.02,0.01,0.02
73076,"IEEE Very Inverse",20,0.09,3.92,2.00
73078,"IEC Extremely Inverse",30,0.00,80.00,2.00
73078,"IEC Standard Inverse",10,0.00,0.14,0.02
73078,"IEC Very Inverse",20,0.00,13.50,1.00
73085,"IEEE Extremely Inverse",30,0.02,5.64,2.00
73085,"IEEE Moderately Inverse",10,0.02,0.01,0.02
73085,"IEEE Very Inverse",20,0.09,3.92,2.00
73092,"IEC Extremely Inverse",30,0.00,80.00,2.00
73092,"IEC Standard Inverse",10,0.00,0.14,0.02
73092,"IEC Very Inverse",20,0.00,13.50,1.00
73107,"IEEE Extremely Inverse",30,0.02,5.64,2.00
73107,"IEEE Moderately Inverse",10,0.02,0.01,0.02
73107,"IEEE Very Inverse",20,0.09,3.92,2.00
73114,"IEC Extremely Inverse",30,0.00,80.00,2.00
73114,"IEC Standard Inverse",10,0.00,0.14,0.02
73114,"IEC Very Inverse",20,0.00,13.50,1.00
73182,"IEC Ext Inv",40,0.00,80.00,2.00
73182,"IEC ST",10,0.00,0.05,0.04
73182,"IEC Std Inv",20,0.00,0.14,0.02
73182,"IEC V Inv",30,0.00,13.50,1.00
73182,"UK LT Inv",50,0.00,120.00,1.00
73184,"ANSI/IEEE Ext Inv",30,0.12,28.20,2.00
73184,"ANSI/IEEE Mod Inv",10,0.11,0.05,0.02
73184,"ANSI/IEEE V Inv",20,0.49,19.61,2.00
73184,"CO2 ST Inv",40,0.01,0.02,0.02
73184,"CO8 Inv",50,0.18,5.95,2.00
73186,"ANSI/IEEE Ext Inv",30,0.12,28.20,2.00
73186,"ANSI/IEEE Mod Inv",10,0.11,0.05,0.02
73186,"ANSI/IEEE V Inv",20,0.49,19.61,2.00
73186,"CO2 ST Inv",40,0.01,0.02,0.02
73186,"CO8 Inv",50,0.18,5.95,2.00
73188,"IEC Ext Inv",40,0.00,80.00,2.00
73188,"IEC ST",10,0.00,0.05,0.04
73188,"IEC Std Inv",20,0.00,0.14,0.02
73188,"IEC V Inv",30,0.00,13.50,1.00
73188,"UK LT Inv",50,0.00,120.00,1.00
73250,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
73250,"(2) ANSI Very Inv",20,0.49,19.61,2.00
73250,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
73250,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
73250,"(6) LT Ext Inv",50,0.25,64.07,2.00
73250,"(7) LT Very Inv",60,0.71,28.55,2.00
73250,"(8) LT Inv",70,0.18,0.08,0.02
73271,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
73271,"(2) ANSI Very Inv",20,0.49,19.61,2.00
73271,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
73271,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
73271,"(6) LT Ext Inv",50,0.25,64.07,2.00
73271,"(7) LT Very Inv",60,0.71,28.55,2.00
73271,"(8) LT Inv",70,0.18,0.08,0.02
74476,"Ext Inv",30,0.12,28.20,2.00
74476,"N Inv",10,0.11,0.05,0.02
74476,"V Inv",20,0.49,19.61,2.00
74481,"Ext Inv",30,0.12,28.20,2.00
74481,"N Inv",10,0.11,0.05,0.02
74481,"V Inv",20,0.49,19.61,2.00
74486,"Ext Inv",30,0.12,28.20,2.00
74486,"N Inv",10,0.11,0.05,0.02
74486,"V Inv",20,0.49,19.61,2.00
74631,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74631,"(10) IEC Very Inv",90,0.00,13.50,1.00
74631,"(11) IEC Inv",100,0.00,0.14,0.02
74631,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74631,"(13) IEC ST Inv",120,0.00,0.05,0.04
74631,"(14) IEC LT Inv",130,0.00,120.00,1.00
74631,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74631,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74631,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74631,"(6) LT Ext Inv",50,0.25,64.07,2.00
74631,"(7) LT Very Inv",60,0.71,28.55,2.00
74631,"(8) LT Inv",70,0.18,0.08,0.02
74631,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74634,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74634,"(10) IEC Very Inv",90,0.00,13.50,1.00
74634,"(11) IEC Inv",100,0.00,0.14,0.02
74634,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74634,"(13) IEC ST Inv",120,0.00,0.05,0.04
74634,"(14) IEC LT Inv",130,0.00,120.00,1.00
74634,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74634,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74634,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74634,"(6) LT Ext Inv",50,0.25,64.07,2.00
74634,"(7) LT Very Inv",60,0.71,28.55,2.00
74634,"(8) LT Inv",70,0.18,0.08,0.02
74634,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74636,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74636,"(10) IEC Very Inv",90,0.00,13.50,1.00
74636,"(11) IEC Inv",100,0.00,0.14,0.02
74636,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74636,"(13) IEC ST Inv",120,0.00,0.05,0.04
74636,"(14) IEC LT Inv",130,0.00,120.00,1.00
74636,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74636,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74636,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74636,"(6) LT Ext Inv",50,0.25,64.07,2.00
74636,"(7) LT Very Inv",60,0.71,28.55,2.00
74636,"(8) LT Inv",70,0.18,0.08,0.02
74636,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74638,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74638,"(10) IEC Very Inv",90,0.00,13.50,1.00
74638,"(11) IEC Inv",100,0.00,0.14,0.02
74638,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74638,"(13) IEC ST Inv",120,0.00,0.05,0.04
74638,"(14) IEC LT Inv",130,0.00,120.00,1.00
74638,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74638,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74638,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74638,"(6) LT Ext Inv",50,0.25,64.07,2.00
74638,"(7) LT Very Inv",60,0.71,28.55,2.00
74638,"(8) LT Inv",70,0.18,0.08,0.02
74638,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74648,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74648,"(10) IEC Very Inv",90,0.00,13.50,1.00
74648,"(11) IEC Inv",100,0.00,0.14,0.02
74648,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74648,"(13) IEC ST Inv",120,0.00,0.05,0.04
74648,"(14) IEC LT Inv",130,0.00,120.00,1.00
74648,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74648,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74648,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74648,"(6) LT Ext Inv",50,0.25,64.07,2.00
74648,"(7) LT Very Inv",60,0.71,28.55,2.00
74648,"(8) LT Inv",70,0.18,0.08,0.02
74648,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74650,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74650,"(10) IEC Very Inv",90,0.00,13.50,1.00
74650,"(11) IEC Inv",100,0.00,0.14,0.02
74650,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74650,"(13) IEC ST Inv",120,0.00,0.05,0.04
74650,"(14) IEC LT Inv",130,0.00,120.00,1.00
74650,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74650,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74650,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74650,"(6) LT Ext Inv",50,0.25,64.07,2.00
74650,"(7) LT Very Inv",60,0.71,28.55,2.00
74650,"(8) LT Inv",70,0.18,0.08,0.02
74650,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74652,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74652,"(10) IEC Very Inv",40,0.00,13.50,1.00
74652,"(12) IEC Ext Inv",50,0.00,80.00,2.00
74652,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
74652,"(9) IEC Normal Inv",30,0.00,0.14,0.02
74656,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74656,"(10) IEC Very Inv",90,0.00,13.50,1.00
74656,"(11) IEC Inv",100,0.00,0.14,0.02
74656,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74656,"(13) IEC ST Inv",120,0.00,0.05,0.04
74656,"(14) IEC LT Inv",130,0.00,120.00,1.00
74656,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74656,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74656,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74656,"(6) LT Ext Inv",50,0.25,64.07,2.00
74656,"(7) LT Very Inv",60,0.71,28.55,2.00
74656,"(8) LT Inv",70,0.18,0.08,0.02
74656,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74658,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74658,"(10) IEC Very Inv",40,0.00,13.50,1.00
74658,"(12) IEC Ext Inv",50,0.00,80.00,2.00
74658,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
74658,"(9) IEC Normal Inv",30,0.00,0.14,0.02
74662,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74662,"(10) IEC Very Inv",90,0.00,13.50,1.00
74662,"(11) IEC Inv",100,0.00,0.14,0.02
74662,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74662,"(13) IEC ST Inv",120,0.00,0.05,0.04
74662,"(14) IEC LT Inv",130,0.00,120.00,1.00
74662,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74662,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74662,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74662,"(6) LT Ext Inv",50,0.25,64.07,2.00
74662,"(7) LT Very Inv",60,0.71,28.55,2.00
74662,"(8) LT Inv",70,0.18,0.08,0.02
74662,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74665,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74665,"(10) IEC Very Inv",90,0.00,13.50,1.00
74665,"(11) IEC Inv",100,0.00,0.14,0.02
74665,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74665,"(13) IEC ST Inv",120,0.00,0.05,0.04
74665,"(14) IEC LT Inv",130,0.00,120.00,1.00
74665,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74665,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74665,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74665,"(6) LT Ext Inv",50,0.25,64.07,2.00
74665,"(7) LT Very Inv",60,0.71,28.55,2.00
74665,"(8) LT Inv",70,0.18,0.08,0.02
74665,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74667,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74667,"(10) IEC Very Inv",40,0.00,13.50,1.00
74667,"(12) IEC Ext Inv",50,0.00,80.00,2.00
74667,"(13) IEC ST Inv",60,0.00,0.05,0.04
74667,"(14) IEC LT Inv",70,0.00,120.00,1.00
74667,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
74667,"(9) IEC Normal Inv",30,0.00,0.14,0.02
74670,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74670,"(10) IEC Very Inv",90,0.00,13.50,1.00
74670,"(11) IEC Inv",100,0.00,0.14,0.02
74670,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74670,"(13) IEC ST Inv",120,0.00,0.05,0.04
74670,"(14) IEC LT Inv",130,0.00,120.00,1.00
74670,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74670,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74670,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74670,"(6) LT Ext Inv",50,0.25,64.07,2.00
74670,"(7) LT Very Inv",60,0.71,28.55,2.00
74670,"(8) LT Inv",70,0.18,0.08,0.02
74670,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74672,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74672,"(10) IEC Very Inv",40,0.00,13.50,1.00
74672,"(12) IEC Ext Inv",50,0.00,80.00,2.00
74672,"(13) IEC ST Inv",60,0.00,0.05,0.04
74672,"(14) IEC LT Inv",70,0.00,120.00,1.00
74672,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
74672,"(9) IEC Normal Inv",30,0.00,0.14,0.02
74676,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74676,"(10) IEC Very Inv",90,0.00,13.50,1.00
74676,"(11) IEC Inv",100,0.00,0.14,0.02
74676,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74676,"(13) IEC ST Inv",120,0.00,0.05,0.04
74676,"(14) IEC LT Inv",130,0.00,120.00,1.00
74676,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74676,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74676,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74676,"(6) LT Ext Inv",50,0.25,64.07,2.00
74676,"(7) LT Very Inv",60,0.71,28.55,2.00
74676,"(8) LT Inv",70,0.18,0.08,0.02
74676,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74683,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74683,"(10) IEC Very Inv",90,0.00,13.50,1.00
74683,"(11) IEC Inv",100,0.00,0.14,0.02
74683,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74683,"(13) IEC ST Inv",120,0.00,0.05,0.04
74683,"(14) IEC LT Inv",130,0.00,120.00,1.00
74683,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74683,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74683,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74683,"(6) LT Ext Inv",50,0.25,64.07,2.00
74683,"(7) LT Very Inv",60,0.71,28.55,2.00
74683,"(8) LT Inv",70,0.18,0.08,0.02
74683,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74688,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74688,"(10) IEC Very Inv",90,0.00,13.50,1.00
74688,"(11) IEC Inv",100,0.00,0.14,0.02
74688,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74688,"(13) IEC ST Inv",120,0.00,0.05,0.04
74688,"(14) IEC LT Inv",130,0.00,120.00,1.00
74688,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74688,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74688,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74688,"(6) LT Ext Inv",50,0.25,64.07,2.00
74688,"(7) LT Very Inv",60,0.71,28.55,2.00
74688,"(8) LT Inv",70,0.18,0.08,0.02
74688,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74690,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74690,"(10) IEC Very Inv",90,0.00,13.50,1.00
74690,"(11) IEC Inv",100,0.00,0.14,0.02
74690,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74690,"(13) IEC ST Inv",120,0.00,0.05,0.04
74690,"(14) IEC LT Inv",130,0.00,120.00,1.00
74690,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74690,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74690,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74690,"(6) LT Ext Inv",50,0.25,64.07,2.00
74690,"(7) LT Very Inv",60,0.71,28.55,2.00
74690,"(8) LT Inv",70,0.18,0.08,0.02
74690,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74696,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74696,"(10) IEC Very Inv",90,0.00,13.50,1.00
74696,"(11) IEC Inv",100,0.00,0.14,0.02
74696,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74696,"(13) IEC ST Inv",120,0.00,0.05,0.04
74696,"(14) IEC LT Inv",130,0.00,120.00,1.00
74696,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74696,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74696,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74696,"(6) LT Ext Inv",50,0.25,64.07,2.00
74696,"(7) LT Very Inv",60,0.71,28.55,2.00
74696,"(8) LT Inv",70,0.18,0.08,0.02
74696,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74699,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74699,"(10) IEC Very Inv",90,0.00,13.50,1.00
74699,"(11) IEC Inv",100,0.00,0.14,0.02
74699,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74699,"(13) IEC ST Inv",120,0.00,0.05,0.04
74699,"(14) IEC LT Inv",130,0.00,120.00,1.00
74699,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74699,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74699,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74699,"(6) LT Ext Inv",50,0.25,64.07,2.00
74699,"(7) LT Very Inv",60,0.71,28.55,2.00
74699,"(8) LT Inv",70,0.18,0.08,0.02
74699,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74702,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74702,"(10) IEC Very Inv",90,0.00,13.50,1.00
74702,"(11) IEC Inv",100,0.00,0.14,0.02
74702,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74702,"(13) IEC ST Inv",120,0.00,0.05,0.04
74702,"(14) IEC LT Inv",130,0.00,120.00,1.00
74702,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74702,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74702,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74702,"(6) LT Ext Inv",50,0.25,64.07,2.00
74702,"(7) LT Very Inv",60,0.71,28.55,2.00
74702,"(8) LT Inv",70,0.18,0.08,0.02
74702,"(9) IEC Normal Inv",80,0.00,0.14,0.02
74705,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
74705,"(10) IEC Very Inv",90,0.00,13.50,1.00
74705,"(11) IEC Inv",100,0.00,0.14,0.02
74705,"(12) IEC Ext Inv",110,0.00,80.00,2.00
74705,"(13) IEC ST Inv",120,0.00,0.05,0.04
74705,"(14) IEC LT Inv",130,0.00,120.00,1.00
74705,"(2) ANSI Very Inv",20,0.49,19.61,2.00
74705,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
74705,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
74705,"(6) LT Ext Inv",50,0.25,64.07,2.00
74705,"(7) LT Very Inv",60,0.71,28.55,2.00
74705,"(8) LT Inv",70,0.18,0.08,0.02
74705,"(9) IEC Normal Inv",80,0.00,0.14,0.02
75105,"IEEE Ext Inv",10,0.12,28.20,2.00
75105,"IEEE Mod Inv",30,0.11,0.05,0.02
75105,"IEEE V Inv",20,0.49,19.61,2.00
75139,"IEEE Ext Inv",10,0.12,28.20,2.00
75139,"IEEE Mod Inv",30,0.11,0.05,0.02
75139,"IEEE V Inv",20,0.49,19.61,2.00
75229,"(-) IEC LT Inv",30,0.00,120.00,1.00
75229,"(A) IEC Normal Inv",10,0.00,0.14,0.02
75229,"(B) IEC Very Inv",20,0.00,13.50,1.00
75229,"(C) IEC Ext Inv",40,0.00,80.00,2.00
75229,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
75229,"(E) ANSI Very Inv",60,0.49,19.61,2.00
75229,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
75236,"(-) IEC LT Inv",30,0.00,120.00,1.00
75236,"(A) IEC Normal Inv",10,0.00,0.14,0.02
75236,"(B) IEC Very Inv",20,0.00,13.50,1.00
75236,"(C) IEC Ext Inv",40,0.00,80.00,2.00
75236,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
75236,"(E) ANSI Very Inv",60,0.49,19.61,2.00
75236,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
75249,"(-) IEC LT Inv",30,0.00,120.00,1.00
75249,"(A) IEC Normal Inv",10,0.00,0.14,0.02
75249,"(B) IEC Very Inv",20,0.00,13.50,1.00
75249,"(C) IEC Ext Inv",40,0.00,80.00,2.00
75249,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
75249,"(E) ANSI Very Inv",60,0.49,19.61,2.00
75249,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
75262,"(-) IEC LT Inv",30,0.00,120.00,1.00
75262,"(A) IEC Normal Inv",10,0.00,0.14,0.02
75262,"(B) IEC Very Inv",20,0.00,13.50,1.00
75262,"(C) IEC Ext Inv",40,0.00,80.00,2.00
75262,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
75262,"(E) ANSI Very Inv",60,0.49,19.61,2.00
75262,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
76214,"ANSI-EI",30,0.12,28.20,2.00
76214,"ANSI-MI",10,0.11,0.05,0.02
76214,"ANSI-VI",20,0.49,19.61,2.00
76231,"ANSI-EI",30,0.12,28.20,2.00
76231,"ANSI-MI",10,0.11,0.05,0.02
76231,"ANSI-VI",20,0.49,19.61,2.00
76248,"ANSI-EI",30,0.12,28.20,2.00
76248,"ANSI-MI",10,0.11,0.05,0.02
76248,"ANSI-VI",20,0.49,19.61,2.00
76265,"ANSI-EI",30,0.12,28.20,2.00
76265,"ANSI-MI",10,0.11,0.05,0.02
76265,"ANSI-VI",20,0.49,19.61,2.00
76289,"ANSI-EI",30,0.12,28.20,2.00
76289,"ANSI-MI",10,0.11,0.05,0.02
76289,"ANSI-VI",20,0.49,19.61,2.00
76306,"ANSI-EI",30,0.12,28.20,2.00
76306,"ANSI-MI",10,0.11,0.05,0.02
76306,"ANSI-VI",20,0.49,19.61,2.00
76323,"ANSI-EI",30,0.12,28.20,2.00
76323,"ANSI-MI",10,0.11,0.05,0.02
76323,"ANSI-VI",20,0.49,19.61,2.00
76340,"ANSI-EI",30,0.12,28.20,2.00
76340,"ANSI-MI",10,0.11,0.05,0.02
76340,"ANSI-VI",20,0.49,19.61,2.00
76475,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76475,"(B) IEC Very Inv",20,0.00,13.50,1.00
76475,"(C) IEC Ext Inv",30,0.00,80.00,2.00
76475,"(D) ANSI Normal Inv",40,0.11,0.05,0.02
76475,"(E) ANSI Very Inv",50,0.49,19.61,2.00
76475,"(F) ANSI Ext Inv",60,0.12,28.20,2.00
76475,"INV-K",70,0.42,0.11,0.02
76475,"VINV-K",80,1.08,39.85,1.95
76482,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76482,"(B) IEC Very Inv",20,0.00,13.50,1.00
76482,"(C) IEC Ext Inv",30,0.00,80.00,2.00
76482,"(D) ANSI Normal Inv",40,0.11,0.05,0.02
76482,"(E) ANSI Very Inv",50,0.49,19.61,2.00
76482,"(F) ANSI Ext Inv",60,0.12,28.20,2.00
76482,"INV-K",70,0.42,0.11,0.02
76482,"VINV-K",80,1.08,39.85,1.95
76489,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76489,"(B) IEC Very Inv",20,0.00,13.50,1.00
76489,"(C) IEC Ext Inv",30,0.00,80.00,2.00
76489,"(D) ANSI Normal Inv",40,0.11,0.05,0.02
76489,"(E) ANSI Very Inv",50,0.49,19.61,2.00
76489,"(F) ANSI Ext Inv",60,0.12,28.20,2.00
76489,"INV-K",70,0.42,0.11,0.02
76489,"VINV-K",80,1.08,39.85,1.95
76509,"(-) IEC LT Inv",30,0.00,120.00,1.00
76509,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76509,"(B) IEC Very Inv",20,0.00,13.50,1.00
76509,"(C) IEC Ext Inv",40,0.00,80.00,2.00
76509,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
76509,"(E) ANSI Very Inv",60,0.49,19.61,2.00
76509,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
76523,"(-) IEC LT Inv",30,0.00,120.00,1.00
76523,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76523,"(B) IEC Very Inv",20,0.00,13.50,1.00
76523,"(C) IEC Ext Inv",40,0.00,80.00,2.00
76523,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
76523,"(E) ANSI Very Inv",60,0.49,19.61,2.00
76523,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
76537,"(-) IEC LT Inv",30,0.00,120.00,1.00
76537,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76537,"(B) IEC Very Inv",20,0.00,13.50,1.00
76537,"(C) IEC Ext Inv",40,0.00,80.00,2.00
76537,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
76537,"(E) ANSI Very Inv",60,0.49,19.61,2.00
76537,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
76551,"(-) IEC LT Inv",30,0.00,120.00,1.00
76551,"(A) IEC Normal Inv",10,0.00,0.14,0.02
76551,"(B) IEC Very Inv",20,0.00,13.50,1.00
76551,"(C) IEC Ext Inv",40,0.00,80.00,2.00
76551,"(D) ANSI Normal Inv",50,0.11,0.05,0.02
76551,"(E) ANSI Very Inv",60,0.49,19.61,2.00
76551,"(F) ANSI Ext Inv",70,0.12,28.20,2.00
76737,"IEC E Inv",30,0.00,80.00,2.00
76737,"IEC L Inv",40,0.00,120.00,1.00
76737,"IEC N Inv",10,0.00,0.14,0.02
76737,"IEC V Inv",20,0.00,13.50,1.00
76808,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
76808,"(10) IEC Very Inv",90,0.00,13.50,1.00
76808,"(11) IEC Inv",100,0.00,0.14,0.02
76808,"(12) IEC Ext Inv",110,0.00,80.00,2.00
76808,"(13) IEC ST Inv",120,0.00,0.05,0.04
76808,"(14) IEC LT Inv",130,0.00,120.00,1.00
76808,"(2) ANSI Very Inv",20,0.49,19.61,2.00
76808,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
76808,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
76808,"(6) LT Ext Inv",50,0.25,64.07,2.00
