"ID","ParentID","AuxKey","Ordinal","Min","Max","Step","RelUnit","UseRange","RangeKey","ScaleWithTimeMultiplier"
63718,72423,1,1,0.05,999.00,0.01,0,0,202,0
63719,72425,1,1,0.05,999.00,0.01,0,0,202,0
63720,72427,1,1,0.05,999.00,0.01,0,0,202,0
63723,72449,0,10,0.10,0.50,-1.00,0,1,102,0
63724,72449,0,20,0.50,2.00,-1.00,0,0,102,0
63725,72449,0,30,1.50,6.00,-1.00,0,0,102,0
63726,72449,0,40,4.00,12.00,-1.00,0,0,102,0
63728,72452,0,10,1.00,12.00,0.01,0,0,102,0
63729,72453,0,10,1.00,160.00,0.10,0,1,102,0
63730,72455,0,10,0.00,60.00,0.01,0,1,102,0
63732,72457,0,10,0.00,60.00,0.01,0,0,102,0
63733,72458,0,10,0.20,2.40,0.01,0,0,102,0
63734,72460,0,10,0.05,1.00,1.0e-03,0,1,205,0
63735,72462,0,10,0.05,1.00,0.01,0,1,205,0
63736,72463,0,10,0.20,32.00,0.10,0,1,102,0
63737,72464,0,10,0.00,60.00,0.01,0,1,102,0
63738,72465,0,10,0.20,32.00,0.10,0,0,102,0
63739,72466,0,10,0.00,60.00,0.01,0,0,102,0
63740,72467,0,10,1.00,12.00,0.01,0,0,102,0
63742,72469,0,10,0.00,60.00,0.01,0,0,102,0
63743,72470,0,10,1.00,160.00,0.10,0,1,102,0
63744,72471,0,10,0.00,60.00,0.01,0,1,102,0
63746,72474,0,10,0.20,2.40,0.01,0,0,102,0
63747,72475,0,10,0.20,32.00,0.10,0,0,102,0
63748,72476,0,10,0.00,60.00,0.01,0,0,102,0
63749,72477,0,10,0.20,32.00,0.10,0,1,102,0
63750,72478,0,10,0.00,60.00,0.01,0,1,102,0
63751,72487,0,10,0.05,15.00,0.01,0,0,204,0
63752,72488,0,10,0.10,2.00,0.01,0,0,102,0
63753,72488,0,20,0.50,10.00,0.01,0,0,102,0
63754,72489,0,10,0.50,15.00,0.01,0,0,102,0
63755,72489,0,20,0.10,3.00,0.01,0,0,102,0
63756,72490,0,10,0.00,60.00,0.01,0,0,102,0
63757,72492,1,1,0.05,3.20,0.01,0,0,202,0
63758,72493,0,10,0.10,2.00,0.01,0,0,102,0
63759,72493,0,20,0.50,10.00,0.01,0,0,102,0
63760,72494,0,10,0.50,15.00,0.01,0,0,102,0
63761,72494,0,20,0.10,3.00,0.01,0,0,102,0
63762,72495,0,10,0.00,60.00,0.01,0,0,102,0
63763,72497,0,10,1.00,180.00,0.01,0,0,204,0
63764,72498,0,10,0.40,10.00,0.01,0,0,102,0
63765,72498,0,20,2.50,50.00,0.01,0,0,102,0
63766,72499,0,10,0.50,175.00,0.01,0,0,102,0
63767,72499,0,20,0.10,35.00,0.01,0,0,102,0
63768,72500,0,10,0.00,60.00,0.01,0,0,102,0
63769,72502,1,1,0.05,3.20,0.01,0,0,202,0
63770,72503,0,10,0.50,20.00,0.01,0,0,102,0
63771,72503,0,20,0.10,4.00,0.01,0,0,102,0
63772,72504,0,10,0.50,175.00,0.01,0,0,102,0
63773,72504,0,20,0.10,35.00,0.01,0,0,102,0
63774,72505,0,10,0.00,60.00,0.01,0,0,102,0
63775,72509,0,10,0.10,4.00,0.01,0,0,102,0
63776,72509,0,20,5.00,50.00,0.01,0,0,102,0
63777,72510,0,10,0.50,175.00,0.01,0,0,102,0
63778,72510,0,20,0.10,35.00,0.01,0,0,102,0
63779,72511,0,10,0.00,60.00,0.01,0,0,102,0
63780,72513,0,10,0.05,15.00,0.01,0,0,204,0
63781,72514,0,10,0.50,20.00,0.01,0,0,102,0
63782,72514,0,20,0.10,4.00,0.01,0,0,102,0
63783,72515,0,10,0.50,175.00,0.01,0,0,102,0
63784,72515,0,20,0.10,35.00,0.01,0,0,102,0
63785,72516,0,10,0.00,60.00,0.01,0,0,102,0
63786,72518,1,1,0.05,3.20,0.01,0,0,202,0
63787,72519,0,10,0.50,20.00,0.01,0,0,102,0
63788,72519,0,20,0.10,4.00,0.01,0,0,102,0
63789,72520,0,10,0.50,175.00,0.01,0,0,102,0
63790,72520,0,20,0.10,35.00,0.01,0,0,102,0
63791,72521,0,10,0.00,60.00,0.01,0,0,102,0
63792,72523,0,10,0.05,15.00,0.01,0,0,204,0
63793,72524,0,10,0.25,20.00,0.01,0,0,102,0
63794,72524,0,20,0.10,4.00,0.01,0,0,102,0
63795,72525,0,10,0.25,175.00,0.01,0,0,102,0
63796,72525,0,20,0.05,35.00,0.01,0,0,102,0
63797,72526,0,10,0.00,60.00,0.01,0,0,102,0
63798,72528,1,1,0.05,3.20,0.01,0,0,202,0
63799,72529,0,10,0.50,20.00,0.01,0,0,102,0
63800,72529,0,20,0.10,4.00,0.01,0,0,102,0
63801,72530,0,10,0.25,175.00,0.01,0,0,102,0
63802,72530,0,20,0.05,35.00,0.01,0,0,102,0
63803,72531,0,10,0.00,60.00,0.01,0,0,102,0
63804,72533,0,10,0.05,15.00,0.01,0,0,204,0
63805,72534,0,10,0.50,20.00,0.01,0,0,102,0
63806,72534,0,20,0.10,4.00,0.01,0,0,102,0
63807,72535,0,10,0.50,175.00,0.01,0,0,102,0
63808,72535,0,20,0.10,35.00,0.01,0,0,102,0
63809,72536,0,10,0.00,60.00,0.01,0,0,102,0
63810,72538,1,1,0.05,3.20,0.01,0,0,202,0
63811,72539,0,10,0.50,20.00,0.01,0,0,102,0
63812,72539,0,20,0.10,4.00,0.01,0,0,102,0
63813,72540,0,10,0.50,175.00,0.01,0,0,102,0
63814,72540,0,20,0.10,35.00,0.01,0,0,102,0
63815,72541,0,10,0.00,60.00,0.01,0,0,102,0
63816,72543,0,10,0.05,15.00,0.01,0,0,204,0
63817,72544,0,10,0.25,20.00,0.01,0,0,102,0
63818,72544,0,20,0.10,4.00,0.01,0,0,102,0
63819,72545,0,10,0.25,175.00,0.01,0,0,102,0
63820,72545,0,20,0.05,35.00,0.01,0,0,102,0
63821,72546,0,10,0.00,60.00,0.01,0,0,102,0
63822,72548,1,1,0.05,3.20,0.01,0,0,202,0
63823,72549,0,10,0.50,20.00,0.01,0,0,102,0
63824,72549,0,20,0.10,4.00,0.01,0,0,102,0
63825,72550,0,10,0.25,175.00,0.01,0,0,102,0
63826,72550,0,20,0.05,35.00,0.01,0,0,102,0
63827,72551,0,10,0.00,60.00,0.01,0,0,102,0
63828,72552,0,10,3.0e-03,1.50,1.0e-03,0,0,102,0
63829,72553,0,10,0.00,60.00,0.01,0,0,102,0
63830,72555,0,10,0.05,15.00,0.01,0,0,204,0
63831,72556,0,10,0.10,2.00,0.01,0,0,102,0
63832,72556,0,20,0.50,10.00,0.01,0,0,102,0
63833,72557,0,10,0.50,15.00,0.01,0,0,102,0
63834,72557,0,20,0.10,3.00,0.01,0,0,102,0
63835,72558,0,10,0.00,60.00,0.01,0,0,102,0
63836,72560,0,1,1.00,1.00,-1.00,0,0,202,0
63837,72560,1,1,0.05,3.20,0.01,0,0,202,0
63838,72561,0,10,0.10,2.00,0.01,0,0,102,0
63839,72561,0,20,0.50,10.00,0.01,0,0,102,0
63840,72562,0,10,0.50,15.00,0.01,0,0,102,0
63841,72562,0,20,0.10,3.00,0.01,0,0,102,0
63842,72563,0,10,0.00,60.00,0.01,0,0,102,0
63843,72565,0,10,1.00,180.00,0.01,0,0,204,0
63844,72566,0,10,0.40,10.00,0.01,0,0,102,0
63845,72566,0,20,2.50,50.00,0.01,0,0,102,0
63846,72567,0,10,0.50,175.00,0.01,0,0,102,0
63847,72567,0,20,0.10,35.00,0.01,0,0,102,0
63848,72568,0,10,0.00,60.00,0.01,0,0,102,0
63849,72570,1,1,0.05,3.20,0.01,0,0,202,0
63850,72571,0,10,0.50,20.00,0.01,0,0,102,0
63851,72571,0,20,0.10,4.00,0.01,0,0,102,0
63852,72572,0,10,0.50,175.00,0.01,0,0,102,0
63853,72572,0,20,0.10,35.00,0.01,0,0,102,0
63854,72573,0,10,0.00,60.00,0.01,0,0,102,0
63855,72578,0,10,0.10,4.00,0.01,0,0,102,0
63856,72578,0,20,5.00,50.00,0.01,0,0,102,0
63857,72579,0,10,0.50,175.00,0.01,0,0,102,0
63858,72579,0,20,0.10,35.00,0.01,0,0,102,0
63859,72580,0,10,0.00,60.00,0.01,0,0,102,0
63860,72582,0,10,0.05,15.00,0.01,0,0,204,0
63861,72583,0,10,0.50,20.00,0.01,0,0,102,0
63862,72583,0,20,0.10,4.00,0.01,0,0,102,0
63863,72584,0,10,0.50,175.00,0.01,0,0,102,0
63864,72584,0,20,0.10,35.00,0.01,0,0,102,0
63865,72585,0,10,0.00,60.00,0.01,0,0,102,0
63866,72587,1,1,0.05,3.20,0.01,0,0,202,0
63867,72588,0,10,0.50,20.00,0.01,0,0,102,0
63868,72588,0,20,0.10,4.00,0.01,0,0,102,0
63869,72589,0,10,0.50,175.00,0.01,0,0,102,0
63870,72589,0,20,0.10,35.00,0.01,0,0,102,0
63871,72590,0,10,0.00,60.00,0.01,0,0,102,0
63872,72592,0,10,0.05,15.00,0.01,0,0,204,0
63873,72593,0,10,0.25,20.00,0.01,0,0,102,0
63874,72593,0,20,0.10,4.00,0.01,0,0,102,0
63875,72594,0,10,0.25,175.00,0.01,0,0,102,0
63876,72594,0,20,0.10,35.00,0.01,0,0,102,0
63877,72595,0,10,0.00,60.00,0.01,0,0,102,0
63878,72597,1,1,0.05,3.20,0.01,0,0,202,0
63879,72598,0,10,0.50,20.00,0.01,0,0,102,0
63880,72598,0,20,0.10,4.00,0.01,0,0,102,0
63881,72599,0,10,0.50,175.00,0.01,0,0,102,0
63882,72599,0,20,0.05,35.00,0.01,0,0,102,0
63883,72600,0,10,0.00,60.00,0.01,0,0,102,0
63884,72602,0,10,0.05,15.00,0.01,0,0,204,0
63885,72603,0,10,0.50,20.00,0.01,0,0,102,0
63886,72603,0,20,0.10,4.00,0.01,0,0,102,0
63887,72604,0,10,0.50,175.00,0.01,0,0,102,0
63888,72604,0,20,0.10,35.00,0.01,0,0,102,0
63889,72605,0,10,0.00,60.00,0.01,0,0,102,0
63890,72607,1,1,0.05,3.20,0.01,0,0,202,0
63891,72608,0,10,0.50,20.00,0.01,0,0,102,0
63892,72608,0,20,0.10,4.00,0.01,0,0,102,0
63893,72609,0,10,0.50,175.00,0.01,0,0,102,0
63894,72609,0,20,0.10,35.00,0.01,0,0,102,0
63895,72610,0,10,0.00,60.00,0.01,0,0,102,0
63896,72612,0,10,0.05,15.00,0.01,0,0,204,0
63897,72613,0,10,0.25,20.00,0.01,0,0,102,0
63898,72613,0,20,0.05,4.00,0.01,0,0,102,0
63899,72614,0,10,0.25,175.00,0.01,0,0,102,0
63900,72614,0,20,0.05,35.00,0.01,0,0,102,0
63901,72615,0,10,0.00,60.00,0.01,0,0,102,0
63902,72617,1,1,0.05,3.20,0.01,0,0,202,0
63903,72618,0,10,0.50,20.00,0.01,0,0,102,0
63904,72618,0,20,0.10,4.00,0.01,0,0,102,0
63905,72619,0,10,0.50,175.00,0.01,0,0,102,0
63906,72619,0,20,0.05,35.00,0.01,0,0,102,0
63907,72620,0,10,0.00,60.00,0.01,0,0,102,0
63908,72622,0,10,0.05,15.00,0.01,0,0,204,0
63909,72623,0,10,0.10,2.00,0.01,0,0,102,0
63910,72623,0,20,0.50,10.00,0.01,0,0,102,0
63911,72624,0,10,0.50,15.00,0.01,0,0,102,0
63912,72624,0,20,0.10,3.00,0.01,0,0,102,0
63913,72625,0,10,0.00,60.00,0.01,0,0,102,0
63914,72627,1,1,0.05,3.20,0.01,0,0,202,0
63915,72628,0,10,0.10,2.00,0.01,0,0,102,0
63916,72628,0,20,0.50,10.00,0.01,0,0,102,0
63917,72629,0,10,0.50,15.00,0.01,0,0,102,0
63918,72629,0,20,0.10,3.00,0.01,0,0,102,0
63919,72630,0,10,0.00,60.00,0.01,0,0,102,0
63920,72632,0,10,1.00,180.00,0.01,0,0,204,0
63921,72633,0,10,0.40,10.00,0.01,0,0,102,0
63922,72633,0,20,2.50,50.00,0.01,0,0,102,0
63923,72634,0,10,0.50,175.00,0.01,0,0,102,0
63924,72634,0,20,0.10,35.00,0.01,0,0,102,0
63925,72635,0,10,0.00,60.00,0.01,0,0,102,0
63926,72637,1,1,0.05,3.20,0.01,0,0,202,0
63927,72638,0,10,0.50,20.00,0.01,0,0,102,0
63928,72638,0,20,0.10,4.00,0.01,0,0,102,0
63929,72639,0,10,0.50,175.00,0.01,0,0,102,0
63930,72639,0,20,0.10,35.00,0.01,0,0,102,0
63931,72640,0,10,0.00,60.00,0.01,0,0,102,0
63932,72645,0,10,0.10,4.00,0.01,0,0,102,0
63933,72645,0,20,5.00,50.00,0.01,0,0,102,0
63934,72646,0,10,0.50,175.00,0.01,0,0,102,0
63935,72646,0,20,0.10,35.00,0.01,0,0,102,0
63936,72647,0,10,0.00,60.00,0.01,0,0,102,0
63937,72649,0,10,0.05,15.00,0.01,0,0,204,0
63938,72650,0,10,0.50,20.00,0.01,0,0,102,0
63939,72650,0,20,0.10,4.00,0.01,0,0,102,0
63940,72651,0,10,0.50,175.00,0.01,0,0,102,0
63941,72651,0,20,0.10,35.00,0.01,0,0,102,0
63942,72652,0,10,0.00,60.00,0.01,0,0,102,0
63943,72654,1,1,0.05,3.20,0.01,0,0,202,0
63944,72655,0,10,0.50,20.00,0.01,0,0,102,0
63945,72655,0,20,0.10,4.00,0.01,0,0,102,0
63946,72656,0,10,0.50,175.00,0.01,0,0,102,0
63947,72656,0,20,0.10,35.00,0.01,0,0,102,0
63948,72657,0,10,0.00,60.00,0.01,0,0,102,0
63949,72659,0,10,0.05,15.00,0.01,0,0,204,0
63950,72660,0,10,0.25,20.00,0.01,0,0,102,0
63951,72660,0,20,0.10,4.00,0.01,0,0,102,0
63952,72661,0,10,0.25,175.00,0.01,0,0,102,0
63953,72661,0,20,0.10,35.00,0.01,0,0,102,0
63954,72662,0,10,0.00,60.00,0.01,0,0,102,0
63955,72664,1,1,0.05,3.20,0.01,0,0,202,0
63956,72665,0,10,0.50,20.00,0.01,0,0,102,0
63957,72665,0,20,0.10,4.00,0.01,0,0,102,0
63958,72666,0,10,0.50,175.00,0.01,0,0,102,0
63959,72666,0,20,0.05,35.00,0.01,0,0,102,0
63960,72667,0,10,0.00,60.00,0.01,0,0,102,0
63961,72669,0,10,0.05,15.00,0.01,0,0,204,0
63962,72670,0,10,0.50,20.00,0.01,0,0,102,0
63963,72670,0,20,0.10,4.00,0.01,0,0,102,0
63964,72671,0,10,0.50,175.00,0.01,0,0,102,0
63965,72671,0,20,0.10,35.00,0.01,0,0,102,0
63966,72672,0,10,0.00,60.00,0.01,0,0,102,0
63967,72674,1,1,0.05,3.20,0.01,0,0,202,0
63968,72675,0,10,0.50,20.00,0.01,0,0,102,0
63969,72675,0,20,0.10,4.00,0.01,0,0,102,0
63970,72676,0,10,0.50,175.00,0.01,0,0,102,0
63971,72676,0,20,0.10,35.00,0.01,0,0,102,0
63972,72677,0,10,0.00,60.00,0.01,0,0,102,0
63973,72679,0,10,0.05,15.00,0.01,0,0,204,0
63974,72680,0,10,0.25,20.00,0.01,0,0,102,0
63975,72680,0,20,0.05,4.00,0.01,0,0,102,0
63976,72681,0,10,0.25,175.00,0.01,0,0,102,0
63977,72681,0,20,0.05,35.00,0.01,0,0,102,0
63978,72682,0,10,0.00,60.00,0.01,0,0,102,0
63979,72684,1,1,0.05,3.20,0.01,0,0,202,0
63980,72685,0,10,0.50,20.00,0.01,0,0,102,0
63981,72685,0,20,0.10,4.00,0.01,0,0,102,0
63982,72686,0,10,0.50,175.00,0.01,0,0,102,0
63983,72686,0,20,0.05,35.00,0.01,0,0,102,0
63984,72687,0,10,0.00,60.00,0.01,0,0,102,0
63985,72695,0,10,0.05,0.20,-1.00,0,0,102,0
63986,72695,0,20,0.10,0.40,-1.00,0,0,102,0
63987,72695,0,30,0.20,0.80,-1.00,0,0,102,0
63988,72695,0,40,0.25,1.00,-1.00,0,0,102,0
63989,72695,0,50,0.50,2.00,-1.00,0,0,102,0
63990,72695,0,60,1.00,4.00,-1.00,0,0,102,0
63991,72695,0,70,1.50,6.00,-1.00,0,0,102,0
63992,72695,0,80,2.50,10.00,-1.00,0,0,102,0
63993,72695,0,90,4.00,16.00,-1.00,0,0,102,0
63994,72696,0,10,0.50,2.00,0.10,0,0,102,0
63995,72696,0,20,1.00,4.00,0.10,0,0,102,0
63996,72696,0,30,2.00,8.00,0.10,0,0,102,0
63997,72696,0,40,2.50,10.00,0.10,0,0,102,0
63998,72696,0,50,4.00,16.00,0.50,0,0,102,0
63999,72696,0,60,5.00,20.00,0.50,0,0,102,0
64000,72696,0,70,10.00,40.00,1.00,0,0,102,0
64001,72696,0,80,20.00,80.00,1.00,0,0,102,0
64002,72696,0,90,40.00,160.00,2.00,0,0,102,0
64003,72696,0,100,50.00,200.00,2.00,0,0,102,0
64004,72697,0,10,0.01,0.01,-1.00,0,0,102,0
64005,72703,0,10,0.05,0.20,-1.00,0,0,102,0
64006,72703,0,20,0.10,0.40,-1.00,0,0,102,0
64007,72703,0,30,0.20,0.80,-1.00,0,0,102,0
64008,72703,0,40,0.25,1.00,-1.00,0,0,102,0
64009,72703,0,50,0.50,2.00,-1.00,0,0,102,0
64010,72703,0,60,1.00,4.00,-1.00,0,0,102,0
64011,72703,0,70,1.50,6.00,-1.00,0,0,102,0
64012,72703,0,80,2.50,10.00,-1.00,0,0,102,0
64013,72703,0,90,4.00,16.00,-1.00,0,0,102,0
64014,72704,0,10,0.50,2.00,0.10,0,0,102,0
64015,72704,0,20,1.00,4.00,0.10,0,0,102,0
64016,72704,0,30,2.00,8.00,0.10,0,0,102,0
64017,72704,0,40,2.50,10.00,0.10,0,0,102,0
64018,72704,0,50,4.00,16.00,0.50,0,0,102,0
64019,72704,0,60,5.00,20.00,0.50,0,0,102,0
64020,72704,0,70,10.00,40.00,1.00,0,0,102,0
64021,72704,0,80,20.00,80.00,1.00,0,0,102,0
64022,72704,0,90,40.00,160.00,2.00,0,0,102,0
64023,72704,0,100,50.00,200.00,2.00,0,0,102,0
64024,72705,0,10,0.01,0.01,-1.00,0,0,102,0
64025,72711,0,10,0.05,0.20,-1.00,0,0,102,0
64026,72711,0,20,0.10,0.40,-1.00,0,0,102,0
64027,72711,0,30,0.20,0.80,-1.00,0,0,102,0
64028,72711,0,40,0.25,1.00,-1.00,0,0,102,0
64029,72711,0,50,0.50,2.00,-1.00,0,0,102,0
64030,72711,0,60,1.00,4.00,-1.00,0,0,102,0
64031,72711,0,70,1.50,6.00,-1.00,0,0,102,0
64032,72711,0,80,2.50,10.00,-1.00,0,0,102,0
64033,72711,0,90,4.00,16.00,-1.00,0,0,102,0
64034,72712,0,10,0.50,2.00,0.10,0,0,102,0
64035,72712,0,20,1.00,4.00,0.10,0,0,102,0
64036,72712,0,30,2.00,8.00,0.10,0,0,102,0
64037,72712,0,40,2.50,10.00,0.10,0,0,102,0
64038,72712,0,50,4.00,16.00,0.50,0,0,102,0
64039,72712,0,60,5.00,20.00,0.50,0,0,102,0
64040,72712,0,70,10.00,40.00,1.00,0,0,102,0
64041,72712,0,80,20.00,80.00,1.00,0,0,102,0
64042,72712,0,90,40.00,160.00,2.00,0,0,102,0
64043,72712,0,100,50.00,200.00,2.00,0,0,102,0
64044,72713,0,10,0.01,0.01,-1.00,0,0,102,0
64049,72719,0,10,0.00,60.00,0.01,0,0,102,0
64051,72722,0,10,0.10,35.00,0.01,0,0,102,0
64052,72722,0,20,0.50,175.00,0.01,0,0,102,0
64059,72727,0,10,0.00,60.00,0.01,0,0,102,0
64062,72730,0,10,0.05,35.00,0.01,0,0,102,0
64063,72730,0,20,0.25,175.00,0.01,0,0,102,0
64066,72732,0,10,0.10,35.00,0.01,0,1,102,0
64067,72732,0,20,0.50,175.00,0.01,0,1,102,0
64068,72733,0,10,0.10,35.00,0.01,0,0,102,0
64069,72733,0,20,0.50,175.00,0.01,0,0,102,0
64070,72735,0,10,0.00,60.00,0.01,0,1,102,0
64071,72737,0,10,0.05,35.00,0.01,0,0,102,0
64072,72737,0,20,0.25,175.00,0.01,0,0,102,0
64073,72738,0,10,0.05,35.00,0.01,0,1,102,0
64074,72738,0,20,0.25,175.00,0.01,0,1,102,0
64075,72740,0,10,0.00,60.00,0.01,0,1,102,0
64076,72741,0,10,0.50,20.00,0.01,0,0,102,0
64077,72741,0,20,0.10,4.00,0.01,0,0,102,0
64080,72743,0,10,0.00,60.00,0.01,0,0,102,0
64081,72745,0,10,0.05,15.00,0.01,0,0,204,0
64082,72746,0,10,0.50,20.00,0.01,0,0,102,0
64083,72746,0,20,0.10,4.00,0.01,0,0,102,0
64086,72748,0,10,0.00,60.00,0.01,0,0,102,0
64087,72750,1,1,0.05,3.20,0.01,0,0,202,0
64088,72751,0,10,0.25,20.00,0.01,0,0,102,0
64089,72751,0,20,0.10,4.00,0.01,0,0,102,0
64092,72753,0,10,0.00,60.00,0.01,0,0,102,0
64093,72755,0,10,0.05,15.00,0.01,0,0,204,0
64094,72756,0,10,0.50,20.00,0.01,0,0,102,0
64095,72756,0,20,0.10,4.00,0.01,0,0,102,0
64098,72758,0,10,0.00,60.00,0.01,0,0,102,0
64099,72760,1,1,0.05,3.20,0.01,0,0,202,0
64100,72761,0,10,0.50,175.00,0.01,0,0,102,0
64101,72761,0,20,0.10,35.00,0.01,0,0,102,0
64102,72762,0,10,0.50,175.00,0.01,0,1,102,0
64103,72762,0,20,0.10,35.00,0.01,0,1,102,0
64104,72764,0,10,0.00,60.00,0.01,0,1,102,0
64105,72765,0,10,0.00,60.00,0.01,0,1,102,0
64106,72766,0,10,0.50,175.00,0.01,0,0,102,0
64107,72766,0,20,0.10,35.00,0.01,0,0,102,0
64108,72767,0,10,0.00,60.00,0.01,0,1,102,0
64109,72768,0,10,0.25,175.00,0.01,0,0,102,0
64110,72768,0,20,0.10,35.00,0.01,0,0,102,0
64111,72769,0,10,0.00,60.00,0.01,0,1,102,0
64112,72770,0,10,0.50,175.00,0.01,0,0,102,0
64113,72770,0,20,0.05,35.00,0.01,0,0,102,0
64114,72771,0,10,0.50,175.00,0.01,0,1,102,0
64115,72771,0,20,0.05,35.00,0.01,0,1,102,0
64116,72772,0,10,0.50,175.00,0.01,0,1,102,0
64117,72772,0,20,0.05,35.00,0.01,0,1,102,0
64118,72773,0,10,0.50,175.00,0.01,0,1,102,0
64119,72773,0,20,0.05,35.00,0.01,0,1,102,0
64120,72777,0,10,0.50,2.50,0.10,0,0,102,0
64121,72778,0,10,1.00,160.00,0.10,0,0,102,0
64122,72779,0,10,1.00,160.00,0.10,0,0,102,0
64131,72794,0,10,0.40,4.00,0.01,0,1,102,0
64132,72795,0,10,0.04,4.00,0.01,0,1,102,0
64133,72796,0,10,0.00,99.99,0.01,0,1,102,0
64136,72799,0,10,0.00,99.99,0.01,0,1,102,0
64137,72802,0,10,0.05,2.00,0.05,0,1,102,0
64138,72803,0,10,0.10,8.00,0.05,0,1,102,0
64139,72804,0,10,0.40,4.00,0.01,0,1,102,0
64141,72807,0,10,0.40,40.00,0.05,0,1,102,0
64142,72808,0,10,0.00,9.99,0.01,0,1,102,0
64146,72814,1,1,0.10,1.00,0.05,0,1,202,0
64147,72815,0,10,0.04,0.40,0.01,0,1,102,0
64148,72815,0,20,0.08,0.80,0.01,0,1,102,0
64149,72816,0,10,0.10,8.00,0.05,0,1,102,0
64150,72817,0,10,0.00,99.90,0.01,0,1,102,0
64151,72819,1,1,0.10,1.00,0.05,0,1,202,0
64154,72822,0,10,0.00,9.99,0.01,0,1,102,0
64155,72825,1,1,0.10,1.00,0.05,0,1,202,0
64158,72828,0,10,0.00,99.99,0.01,0,1,102,0
64162,72833,0,10,0.00,99.90,0.01,0,1,102,0
64163,72836,1,1,0.10,1.00,0.05,0,1,202,0
64164,72837,0,10,0.05,2.00,0.05,0,1,102,0
64166,72839,0,10,0.00,99.99,0.01,0,1,102,0
64167,72842,0,10,0.10,20.00,0.01,0,1,102,0
64168,72843,0,10,0.10,20.00,0.01,0,1,102,0
64169,72845,0,10,0.05,4.00,0.05,0,1,102,0
64170,72846,0,10,0.10,4.00,0.01,0,1,102,0
64171,72847,0,10,0.10,20.00,0.05,0,1,102,0
64172,72848,0,10,0.05,0.80,0.01,0,1,102,0
64173,72849,0,10,0.05,4.00,0.05,0,1,102,0
64178,72856,0,10,0.50,2.05,0.01,0,1,102,0
64182,72862,0,10,0.50,2.05,0.01,0,1,102,0
64183,72864,0,10,2.00,33.50,0.01,0,1,102,0
64184,72865,0,10,0.05,1.55,0.01,0,1,102,0
64185,72866,0,10,2.00,33.50,0.01,0,1,102,0
64186,72867,0,10,0.05,1.55,0.01,0,1,102,0
64187,72869,1,1,0.10,1.50,0.10,0,1,202,0
64188,72870,0,10,0.50,2.05,0.01,0,1,102,0
64189,72871,0,10,2.00,33.50,0.01,0,1,102,0
64190,72872,0,10,0.05,1.55,0.01,0,1,102,0
64191,72875,1,1,0.10,1.50,0.10,0,1,202,0
64192,72876,0,10,0.50,2.05,0.01,0,1,102,0
64193,72877,0,10,2.00,33.50,0.01,0,1,102,0
64194,72878,0,10,0.05,1.55,0.01,0,1,102,0
64195,72882,0,10,0.50,9.90,0.10,0,1,204,0
64196,72889,1,1,0.05,600.00,1.0e-03,0,1,203,0
64197,72890,0,10,0.05,30.00,1.0e-03,0,0,102,0
64198,72891,0,10,0.05,30.00,1.0e-03,0,0,102,0
64199,72892,0,10,0.00,600.00,1.0e-03,0,0,102,0
64200,72893,0,10,0.05,30.00,1.0e-03,0,1,102,0
64201,72894,0,10,0.00,600.00,1.0e-03,0,1,102,0
64202,72897,0,10,0.05,30.00,1.0e-03,0,0,102,0
64203,72898,0,10,0.05,30.00,1.0e-03,0,0,102,0
64204,72899,0,10,0.00,600.00,1.0e-03,0,0,102,0
64205,72900,0,10,0.05,30.00,1.0e-03,0,1,102,0
64206,72901,0,10,0.00,600.00,1.0e-03,0,1,102,0
64207,72903,1,1,0.05,600.00,1.0e-03,0,1,203,0
64208,72904,0,10,0.05,30.00,1.0e-03,0,0,102,0
64209,72905,0,10,0.05,30.00,1.0e-03,0,0,102,0
64210,72906,0,10,0.00,600.00,1.0e-03,0,0,102,0
64211,72907,0,10,0.05,30.00,1.0e-03,0,1,102,0
64212,72908,0,10,0.00,600.00,1.0e-03,0,1,102,0
64213,72911,0,10,0.05,30.00,1.0e-03,0,0,102,0
64214,72912,0,10,0.05,30.00,1.0e-03,0,0,102,0
64215,72913,0,10,0.00,600.00,1.0e-03,0,0,102,0
64216,72914,0,10,0.05,30.00,1.0e-03,0,1,102,0
64217,72915,0,10,0.00,600.00,1.0e-03,0,1,102,0
64218,72917,0,10,0.01,600.00,0.01,0,0,204,0
64219,72918,0,10,0.05,30.00,1.0e-03,0,0,102,0
64220,72919,0,10,0.05,30.00,1.0e-03,0,0,102,0
64221,72920,0,10,0.00,600.00,1.0e-03,0,0,102,0
64222,72921,0,10,0.05,30.00,1.0e-03,0,1,102,0
64223,72922,0,10,0.00,600.00,1.0e-03,0,1,102,0
64224,72924,1,1,0.05,600.00,1.0e-03,0,0,203,0
64225,72925,0,10,0.05,30.00,1.0e-03,0,0,102,0
64226,72926,0,10,0.05,30.00,1.0e-03,0,0,102,0
64227,72927,0,10,0.00,600.00,1.0e-03,0,0,102,0
64228,72928,0,10,0.05,30.00,1.0e-03,0,1,102,0
64229,72929,0,10,0.00,600.00,1.0e-03,0,1,102,0
64230,72931,1,1,0.05,600.00,1.0e-03,0,0,202,0
64231,72932,0,10,0.05,30.00,1.0e-03,0,0,102,0
64232,72933,0,10,0.05,30.00,1.0e-03,0,0,102,0
64233,72934,0,10,0.00,600.00,1.0e-03,0,0,102,0
64234,72935,0,10,0.05,30.00,1.0e-03,0,1,102,0
