"ParentID","CurveName","Ordinal","vK","vE","DTAfter","DTMinTime"
51996,"Standard Inverse",10,0.14,0.02,,
51996,"Very Inverse",20,13.50,1.00,,
52016,"Extremely Inverse",10,80.00,2.00,,
52021,"Long-time Inverse",30,120.00,1.00,,
52021,"Normal Inverse",10,0.14,0.02,,
52021,"Very Inverse",20,13.50,1.00,,
52041,"Extremely Inverse",10,80.00,2.00,,
52046,"Long-time Inverse",30,120.00,1.00,,
52046,"Normal Inverse",40,0.14,0.02,,
52046,"Standard Inverse",10,0.14,0.02,,
52046,"Very Inverse",20,13.50,1.00,,
52066,"Extremely Inverse",10,80.00,2.00,,
52091,"Extremely Inverse",10,80.00,2.00,,
52116,"Extremely Inverse",10,80.00,2.00,,
52121,"Long-time Inverse",30,120.00,1.00,,
52121,"Normal Inverse",40,0.14,0.02,,
52121,"Standard Inverse",10,0.14,0.02,,
52121,"Very Inverse",20,13.50,1.00,,
52141,"Extremely Inverse",10,80.00,2.00,,
52146,"Long-time Inverse",30,120.00,1.00,,
52146,"Normal Inverse",40,0.14,0.02,,
52146,"Standard Inverse",10,0.14,0.02,,
52146,"Very Inverse",20,13.50,1.00,,
52166,"Extremely Inverse",10,80.00,2.00,,
52171,"Ext Inverse",50,80.00,2.00,,
52171,"Long-time Inverse",30,120.00,1.00,,
52171,"Normal Inverse",40,0.14,0.02,,
52171,"Standard Inverse",10,0.14,0.02,,
52171,"Very Inverse",20,13.50,1.00,,
52192,"Extremely Inverse",10,80.00,2.00,,
52198,"Long-time Inverse",30,120.00,1.00,,
52198,"Normal Inverse",40,0.14,0.02,,
52198,"Standard Inverse",10,0.14,0.02,,
52198,"Very Inverse",20,13.50,1.00,,
52218,"Extremely Inverse",10,80.00,2.00,,
53896,"Extremely Inverse",40,99.00,2.00,,
53896,"Long Time Inverse",30,9.00,1.00,,
53896,"Standard Inverse",10,0.04,0.02,,
53896,"Ultra Inverse",50,315.20,2.50,,
53896,"Very Inverse",20,9.00,1.00,,
53926,"Extremely Inverse",40,99.00,2.00,,
53926,"Long Time Inverse",30,9.00,1.00,,
53926,"Standard Inverse",10,0.04,0.02,,
53926,"Ultra Inverse",50,315.20,2.50,,
53926,"Very Inverse",20,9.00,1.00,,
53956,"Extremely Inverse",40,99.00,2.00,,
53956,"Long Time Inverse",30,9.00,1.00,,
53956,"Standard Inverse",10,0.04,0.02,,
53956,"Ultra Inverse",50,315.20,2.50,,
53956,"Very Inverse",20,9.00,1.00,,
53986,"Extremely Inverse",40,99.00,2.00,,
53986,"Long Time Inverse",30,9.00,1.00,,
53986,"Standard Inverse",10,0.04,0.02,,
53986,"Ultra Inverse",50,315.20,2.50,,
53986,"Very Inverse",20,9.00,1.00,,
54016,"Extremely Inverse",40,99.00,2.00,,
54016,"Long Time Inverse",30,9.00,1.00,,
54016,"Standard Inverse",10,0.04,0.02,,
54016,"Ultra Inverse",50,315.20,2.50,,
54016,"Very Inverse",20,9.00,1.00,,
54061,"Extremely Inverse",40,99.00,2.00,,
54061,"Long Time Inverse",30,9.00,1.00,,
54061,"Standard Inverse",10,0.04,0.02,,
54061,"Ultra Inverse",50,315.20,2.50,,
54061,"Very Inverse",20,9.00,1.00,,
54086,"Extremely Inverse",40,99.00,2.00,,
54086,"Long Time Inverse",30,9.00,1.00,,
54086,"Standard Inverse",10,0.04,0.02,,
54086,"Ultra Inverse",50,315.20,2.50,,
54086,"Very Inverse",20,9.00,1.00,,
54112,"Extremely Inverse",40,99.00,2.00,,
54112,"Long Time Inverse",30,9.00,1.00,,
54112,"Standard Inverse",10,0.04,0.02,,
54112,"Ultra Inverse",50,315.20,2.50,,
54112,"Very Inverse",20,9.00,1.00,,
54137,"Extremely Inverse",40,99.00,2.00,,
54137,"Long Time Inverse",30,9.00,1.00,,
54137,"Standard Inverse",10,0.04,0.02,,
54137,"Ultra Inverse",50,315.20,2.50,,
54137,"Very Inverse",20,9.00,1.00,,
54162,"Extremely Inverse",40,99.00,2.00,,
54162,"Long Time Inverse",30,9.00,1.00,,
54162,"Standard Inverse",10,0.04,0.02,,
54162,"Ultra Inverse",50,315.20,2.50,,
54162,"Very Inverse",20,9.00,1.00,,
54433,"IEC A",10,7.0e-03,0.02,,
54451,"IEC Short Inverse",40,0.05,0.04,,
54451,"IEC-A Normal  Inverse",10,0.14,0.02,,
54451,"IEC-B Very Inverse",20,13.50,1.00,,
54451,"IEC-C Extremely Inverse",30,80.00,2.00,,
54468,"IEC Short Inverse",40,0.05,0.04,,
54468,"IEC-A Normal  Inverse",10,0.14,0.02,,
54468,"IEC-B Very Inverse",20,13.50,1.00,,
54468,"IEC-C Extremely Inverse",30,80.00,2.00,,
54483,"IEC Short Inverse",40,0.05,0.04,,
54483,"IEC-A Normal  Inverse",10,0.14,0.02,,
54483,"IEC-B Very Inverse",20,13.50,1.00,,
54483,"IEC-C Extremely Inverse",30,80.00,2.00,,
54499,"IEC Short Inverse",40,0.05,0.04,,
54499,"IEC-A Normal  Inverse",10,0.14,0.02,,
54499,"IEC-B Very Inverse",20,13.50,1.00,,
54499,"IEC-C Extremely Inverse",30,80.00,2.00,,
54515,"IEC Short Inverse",40,0.05,0.04,,
54515,"IEC-A Normal  Inverse",10,0.14,0.02,,
54515,"IEC-B Very Inverse",20,13.50,1.00,,
54515,"IEC-C Extremely Inverse",30,80.00,2.00,,
54530,"IEC Short Inverse",40,0.05,0.04,,
54530,"IEC-A Normal  Inverse",10,0.14,0.02,,
54530,"IEC-B Very Inverse",20,13.50,1.00,,
54530,"IEC-C Extremely Inverse",30,80.00,2.00,,
54553,"IEC Short Inverse",40,0.05,0.04,,
54553,"IEC-A Normal  Inverse",10,0.14,0.02,,
54553,"IEC-B Very Inverse",20,13.50,1.00,,
54553,"IEC-C Extremely Inverse",30,80.00,2.00,,
54571,"IEC Short Inverse",40,0.05,0.04,,
54571,"IEC-A Normal  Inverse",10,0.14,0.02,,
54571,"IEC-B Very Inverse",20,13.50,1.00,,
54571,"IEC-C Extremely Inverse",30,80.00,2.00,,
54590,"IEC Short Inverse",40,0.05,0.04,,
54590,"IEC-A Normal  Inverse",10,0.14,0.02,,
54590,"IEC-B Very Inverse",20,13.50,1.00,,
54590,"IEC-C Extremely Inverse",30,80.00,2.00,,
54607,"IEC Short Inverse",40,0.05,0.04,,
54607,"IEC-A Normal  Inverse",10,0.14,0.02,,
54607,"IEC-B Very Inverse",20,13.50,1.00,,
54607,"IEC-C Extremely Inverse",30,80.00,2.00,,
54627,"IEC Short Inverse",40,0.05,0.04,,
54627,"IEC-A Normal  Inverse",10,0.14,0.02,,
54627,"IEC-B Very Inverse",20,13.50,1.00,,
54627,"IEC-C Extremely Inverse",30,80.00,2.00,,
54644,"IEC Short Inverse",40,0.05,0.04,,
54644,"IEC-A Normal  Inverse",10,0.14,0.02,,
54644,"IEC-B Very Inverse",20,13.50,1.00,,
54644,"IEC-C Extremely Inverse",30,80.00,2.00,,
54663,"IEC Short Inverse",40,0.05,0.04,,
54663,"IEC-A Normal  Inverse",10,0.14,0.02,,
54663,"IEC-B Very Inverse",20,13.50,1.00,,
54663,"IEC-C Extremely Inverse",30,80.00,2.00,,
54764,"IEC Short Time",10,0.05,0.04,,
54764,"IEC-A Normal Inverse",20,0.14,0.02,,
54764,"IEC-B Very Inverse",30,13.50,1.00,,
54764,"IEC-C Extremely Inverse",40,80.00,2.00,,
54792,"IEC Short Time",10,0.05,0.04,,
54792,"IEC-A Normal Inverse",20,0.14,0.02,,
54792,"IEC-B Very Inverse",30,13.50,1.00,,
54792,"IEC-C Extremely Inverse",40,80.00,2.00,,
54808,"IEC Short Time",10,0.05,0.04,,
54808,"IEC-A Normal Inverse",20,0.14,0.02,,
54808,"IEC-B Very Inverse",30,13.50,1.00,,
54808,"IEC-C Extremely Inverse",40,80.00,2.00,,
54835,"IEC Short Time",10,0.05,0.04,,
54835,"IEC-A Normal Inverse",20,0.14,0.02,,
54835,"IEC-B Very Inverse",30,13.50,1.00,,
54835,"IEC-C Extremely Inverse",40,80.00,2.00,,
54845,"IEC Curve A (BS 142)",10,0.14,0.02,,
54845,"IEC Curve B (BS 142)",20,13.50,1.00,,
54845,"IEC Curve C (BS 142)",30,80.00,2.00,,
54845,"IEC Short Inverse",40,0.05,0.04,,
54855,"IEC Curve A (BS 142)",10,0.14,0.02,,
54855,"IEC Curve B (BS 142)",20,13.50,1.00,,
54855,"IEC Curve C (BS 142)",30,80.00,2.00,,
54855,"IEC Short Inverse",40,0.05,0.04,,
54865,"IEC Curve A (BS 142)",10,0.14,0.02,,
54865,"IEC Curve B (BS 142)",20,13.50,1.00,,
54865,"IEC Curve C (BS 142)",30,80.00,2.00,,
54865,"IEC Short Inverse",40,0.05,0.04,,
54907,"IEC Curve A (BS 142)",10,0.14,0.02,,
54907,"IEC Curve B (BS 142)",20,13.50,1.00,,
54907,"IEC Curve C (BS 142)",30,80.00,2.00,,
54907,"IEC Short Inverse",40,0.05,0.04,,
54929,"IEC Short Inverse",40,0.05,0.04,,
54929,"IEC-A Normal  Inverse",10,0.14,0.02,,
54929,"IEC-B Very Inverse",20,13.50,1.00,,
54929,"IEC-C Extremely Inverse",30,80.00,2.00,,
54938,"IEC Short Inverse",40,0.05,0.04,,
54938,"IEC-A Normal  Inverse",10,0.14,0.02,,
54938,"IEC-B Very Inverse",20,13.50,1.00,,
54938,"IEC-C Extremely Inverse",30,80.00,2.00,,
54953,"IEC Short Inverse",40,0.05,0.04,,
54953,"IEC-A Normal  Inverse",10,0.14,0.02,,
54953,"IEC-B Very Inverse",20,13.50,1.00,,
54953,"IEC-C Extremely Inverse",30,80.00,2.00,,
54963,"IEC Short Inverse",40,0.05,0.04,,
54963,"IEC-A Normal  Inverse",10,0.14,0.02,,
54963,"IEC-B Very Inverse",20,13.50,1.00,,
54963,"IEC-C Extremely Inverse",30,80.00,2.00,,
54973,"IEC Short Inverse",40,0.05,0.04,,
54973,"IEC-A Normal  Inverse",10,0.14,0.02,,
54973,"IEC-B Very Inverse",20,13.50,1.00,,
54973,"IEC-C Extremely Inverse",30,80.00,2.00,,
54978,"IEC Short Inverse",40,0.05,0.04,,
54978,"IEC-A Normal  Inverse",10,0.14,0.02,,
54978,"IEC-B Very Inverse",20,13.50,1.00,,
54978,"IEC-C Extremely Inverse",30,80.00,2.00,,
54988,"IEC Short Inverse",40,0.05,0.04,,
54988,"IEC-A Normal  Inverse",10,0.14,0.02,,
54988,"IEC-B Very Inverse",20,13.50,1.00,,
54988,"IEC-C Extremely Inverse",30,80.00,2.00,,
55008,"IEC Short Inverse",40,0.05,0.04,,
55008,"IEC-A Normal  Inverse",10,0.14,0.02,,
55008,"IEC-B Very Inverse",20,13.50,1.00,,
55008,"IEC-C Extremely Inverse",30,80.00,2.00,,
55017,"IEC Short Inverse",40,0.05,0.04,,
55017,"IEC-A Normal  Inverse",10,0.14,0.02,,
55017,"IEC-B Very Inverse",20,13.50,1.00,,
55017,"IEC-C Extremely Inverse",30,80.00,2.00,,
55032,"IEC Short Inverse",40,0.05,0.04,,
55032,"IEC-A Normal  Inverse",10,0.14,0.02,,
55032,"IEC-B Very Inverse",20,13.50,1.00,,
55032,"IEC-C Extremely Inverse",30,80.00,2.00,,
55047,"IEC Short Inverse",40,0.05,0.04,,
55047,"IEC-A Normal  Inverse",10,0.14,0.02,,
55047,"IEC-B Very Inverse",20,13.50,1.00,,
55047,"IEC-C Extremely Inverse",30,80.00,2.00,,
55058,"IEC Short Inverse",40,0.05,0.04,,
55058,"IEC-A Normal  Inverse",10,0.14,0.02,,
55058,"IEC-B Very Inverse",20,13.50,1.00,,
55058,"IEC-C Extremely Inverse",30,80.00,2.00,,
55151,"IEC Ext Inverse",30,80.00,2.00,20.00,0.05
55151,"IEC N Inv",10,0.14,0.02,20.00,0.05
55151,"IEC V Inverse",20,13.50,1.00,20.00,0.05
55163,"IEC Ext Inverse",30,80.00,2.00,20.00,0.05
55163,"IEC N Inv",10,0.14,0.02,20.00,0.05
55163,"IEC V Inverse",20,13.50,1.00,20.00,0.05
55430,"Extremely Inverse",30,80.00,2.00,,
55430,"Standard Inverse",10,0.14,0.02,,
55430,"Very Inverse",20,13.50,1.00,,
55502,"Extremely Inverse",30,80.00,2.00,,
55502,"Standard Inverse",10,0.14,0.02,,
55502,"Ultra Inverse",40,315.20,2.50,,
55502,"Very Inverse",20,13.50,1.00,,
55508,"Extremely Inverse",30,80.00,2.00,,
55508,"Standard Inverse",10,0.14,0.02,,
55508,"Ultra Inverse",40,315.20,2.50,,
55508,"Very Inverse",20,13.50,1.00,,
55520,"Extremely Inverse",30,80.00,2.00,,
55520,"Standard Inverse",10,0.14,0.02,,
55520,"Ultra Inverse",40,315.20,2.50,,
55520,"Very Inverse",20,13.50,1.00,,
55538,"Extremely Inverse",30,80.00,2.00,,
55538,"Standard Inverse",10,0.14,0.02,,
55538,"Ultra Inverse",40,315.20,2.50,,
55538,"Very Inverse",20,13.50,1.00,,
56136,"C1, Standard Inverse",10,0.14,0.02,,
56136,"C2, Very Inverse",20,13.50,1.00,,
56136,"C3, Extremely Inverse",30,80.00,2.00,,
56136,"C4, Long-Time Inverse",40,120.00,1.00,,
56136,"C5, Short-Time Inverse",50,0.05,0.04,,
56146,"C1, Standard Inverse",10,0.14,0.02,,
56146,"C2, Very Inverse",20,13.50,1.00,,
56146,"C3, Extremely Inverse",30,80.00,2.00,,
56146,"C4, Long-Time Inverse",40,120.00,1.00,,
56146,"C5, Short-Time Inverse",50,0.05,0.04,,
56161,"C1, Standard Inverse",10,0.14,0.02,,
56161,"C2, Very Inverse",20,13.50,1.00,,
56161,"C3, Extremely Inverse",30,80.00,2.00,,
56161,"C4, Long-Time Inverse",40,120.00,1.00,,
56161,"C5, Short-Time Inverse",50,0.05,0.04,,
56171,"C1, Standard Inverse",10,0.14,0.02,,
56171,"C2, Very Inverse",20,13.50,1.00,,
56171,"C3, Extremely Inverse",30,80.00,2.00,,
56171,"C4, Long-Time Inverse",40,120.00,1.00,,
56171,"C5, Short-Time Inverse",50,0.05,0.04,,
56181,"C1, Standard Inverse",10,0.14,0.02,,
56181,"C2, Very Inverse",20,13.50,1.00,,
56181,"C3, Extremely Inverse",30,80.00,2.00,,
56181,"C4, Long-Time Inverse",40,120.00,1.00,,
56181,"C5, Short-Time Inverse",50,0.05,0.04,,
56196,"C1, Standard Inverse",10,0.14,0.02,,
56196,"C2, Very Inverse",20,13.50,1.00,,
56196,"C3, Extremely Inverse",30,80.00,2.00,,
56196,"C4, Long-Time Inverse",40,120.00,1.00,,
56196,"C5, Short-Time Inverse",50,0.05,0.04,,
56206,"C1, Standard Inverse",10,0.14,0.02,,
56206,"C2, Very Inverse",20,13.50,1.00,,
56206,"C3, Extremely Inverse",30,80.00,2.00,,
56206,"C4, Long-Time Inverse",40,120.00,1.00,,
56206,"C5, Short-Time Inverse",50,0.05,0.04,,
56216,"C1, Standard Inverse",10,0.14,0.02,,
56216,"C2, Very Inverse",20,13.50,1.00,,
56216,"C3, Extremely Inverse",30,80.00,2.00,,
56216,"C4, Long-Time Inverse",40,120.00,1.00,,
56216,"C5, Short-Time Inverse",50,0.05,0.04,,
56226,"C1, Standard Inverse",10,0.14,0.02,,
56226,"C2, Very Inverse",20,13.50,1.00,,
56226,"C3, Extremely Inverse",30,80.00,2.00,,
56226,"C4, Long-Time Inverse",40,120.00,1.00,,
56226,"C5, Short-Time Inverse",50,0.05,0.04,,
56987,"C1, Standard Inverse",10,0.14,0.02,,
56987,"C2, Very Inverse",20,13.50,1.00,,
56987,"C3, Extremely Inverse",30,80.00,2.00,,
56987,"C4, Long-Time Inverse",40,120.00,1.00,,
56987,"C5, Short-Time Inverse",50,0.05,0.04,,
57002,"C1, Standard Inverse",10,0.14,0.02,,
57002,"C2, Very Inverse",20,13.50,1.00,,
57002,"C3, Extremely Inverse",30,80.00,2.00,,
57002,"C4, Long-Time Inverse",40,120.00,1.00,,
57002,"C5, Short-Time Inverse",50,0.05,0.04,,
57017,"C1, Standard Inverse",10,0.14,0.02,,
57017,"C2, Very Inverse",20,13.50,1.00,,
57017,"C3, Extremely Inverse",30,80.00,2.00,,
57017,"C4, Long-Time Inverse",40,120.00,1.00,,
57017,"C5, Short-Time Inverse",50,0.05,0.04,,
58571,"Extremely Inverse",30,80.00,2.00,,
58571,"Normal Inverse",10,0.14,0.02,,
58571,"Very Inverse",20,13.50,1.00,,
58582,"Extremely Inverse",30,80.00,2.00,,
58582,"Normal Inverse",10,0.14,0.02,,
58582,"Very Inverse",20,13.50,1.00,,
58595,"Extremely Inverse",30,80.00,2.00,,
58595,"Normal Inverse",10,0.14,0.02,,
58595,"Very Inverse",20,13.50,1.00,,
58600,"Extremely Inverse",30,80.00,2.00,,
58600,"Normal Inverse",10,0.14,0.02,,
58600,"Very Inverse",20,13.50,1.00,,
58603,"Extremely Inverse",30,80.00,2.00,,
58603,"Normal Inverse",10,0.14,0.02,,
58603,"Very Inverse",20,13.50,1.00,,
58628,"Extremely Inverse",30,80.00,2.00,,
58628,"Longtime Inverse",40,120.00,1.00,,
58628,"Normal Inverse",10,0.14,0.02,,
58628,"Very Inverse",20,13.50,1.00,,
58643,"Extremely Inverse",30,80.00,2.00,,
58643,"Longtime Inverse",40,120.00,1.00,,
58643,"Normal Inverse",10,0.14,0.02,,
58643,"Very Inverse",20,13.50,1.00,,
58653,"Extremely Inverse",30,80.00,2.00,,
58653,"Normal Inverse",10,0.14,0.02,,
58653,"Very Inverse",20,13.50,1.00,,
58661,"Extremely Inverse",30,80.00,2.00,,
58661,"Normal Inverse",10,0.14,2.0e-03,,
58661,"Very Inverse",20,13.50,1.00,,
58674,"Extremely Inverse",30,80.00,2.00,,
58674,"Normal Inverse",10,0.14,0.02,,
58674,"Very Inverse",20,13.50,1.00,,
58679,"Extremely Inverse",30,80.00,2.00,,
58679,"Normal Inverse",10,0.14,0.02,,
58679,"Very Inverse",20,13.50,1.00,,
58694,"Extremely Inverse",30,80.00,2.00,,
58694,"Normal Inverse",10,0.14,0.02,,
58694,"Very Inverse",20,13.50,1.00,,
58699,"Extremely Inverse",30,80.00,2.00,,
58699,"Normal Inverse",10,0.14,0.02,,
58699,"Very Inverse",20,13.50,1.00,,
58720,"Ext Inv",30,80.00,2.00,20.00,0.05
58720,"Long Inv",40,120.00,1.00,20.00,0.05
58720,"Norm Inv",10,0.14,0.02,20.00,0.05
58720,"Very Inv",20,13.50,1.00,20.00,0.05
58741,"Ext Inv",30,80.00,2.00,20.00,0.05
58741,"Long Inv",40,120.00,1.00,20.00,0.05
58741,"Norm Inv",10,0.14,0.02,20.00,0.05
58741,"Very Inv",20,13.50,1.00,20.00,0.05
58764,"No Memory",10,35.00,2.00,,
58769,"Extremely Inverse",30,80.00,2.00,,
58769,"Normal Inverse",10,0.14,0.02,,
58769,"Very Inverse",20,13.50,1.00,,
58780,"Extremely Inverse",30,80.00,2.00,,
58780,"Normal Inverse",10,0.14,0.02,,
58780,"Very Inverse",20,13.50,1.00,,
58810,"Extremely Inverse",30,80.00,2.00,,
58810,"Normal Inverse",10,0.14,0.02,,
58810,"Very Inverse",20,13.50,1.00,,
58815,"Extremely Inverse",30,80.00,2.00,,
58815,"Normal Inverse",10,0.14,0.02,,
58815,"Very Inverse",20,13.50,1.00,,
58830,"Extremely Inverse",30,80.00,2.00,,
58830,"Normal Inverse",10,0.14,0.02,,
58830,"Very Inverse",20,13.50,1.00,,
58835,"Extremely Inverse",30,80.00,2.00,,
58835,"Normal Inverse",10,0.14,0.02,,
58835,"Very Inverse",20,13.50,1.00,,
58870,"Extremely Inverse",30,80.00,2.00,,
58870,"Normal Inverse",10,0.14,0.02,,
58870,"Very Inverse",20,13.50,1.00,,
58875,"Extremely Inverse",30,80.00,2.00,,
58875,"Normal Inverse",10,0.14,0.02,,
58875,"Very Inverse",20,13.50,1.00,,
58891,"Extremely Inverse",30,80.00,2.00,,
58891,"Long Time Earth Fault",40,120.00,1.00,,
58891,"Normal Inverse",10,0.14,0.02,,
58891,"Very Inverse",20,13.50,1.00,,
58896,"Extremely Inverse",30,80.00,2.00,,
58896,"Long Time Earth Fault",40,120.00,1.00,,
58896,"Normal Inverse",10,0.14,0.02,,
58896,"Very Inverse",20,13.50,1.00,,
58931,"Extremely Inverse",30,80.00,2.00,,
58931,"Inverse",10,0.14,0.02,,
58931,"Long Inverse",40,120.00,1.00,,
58931,"Very Inverse",20,13.50,1.00,,
58936,"Extremely Inverse",30,80.00,2.00,,
58936,"Inverse",10,0.14,0.02,,
58936,"Long Inverse",40,120.00,1.00,,
58936,"Very Inverse",20,13.50,1.00,,
58961,"Extremely Inverse",30,80.00,2.00,,
58961,"Inverse",10,0.14,0.02,,
58961,"Long Inverse",40,120.00,1.00,,
58961,"Very Inverse",20,13.50,1.00,,
58966,"Extremely Inverse",30,80.00,2.00,,
58966,"Inverse",10,0.14,0.02,,
58966,"Long Inverse",40,120.00,1.00,,
58966,"Very Inverse",20,13.50,1.00,,
58977,"E, Extremely Inverse",30,80.00,2.00,,
58977,"Long Time Earth Fault",40,120.00,1.00,,
58977,"N, Normal Inverse",10,0.14,0.02,,
58977,"V, Very Inverse",20,13.50,1.00,,
58988,"E, Extremely Inverse",30,80.00,2.00,,
58988,"Long Time Earth Fault",40,120.00,1.00,,
58988,"N, Normal Inverse",10,0.14,0.02,,
58988,"V, Very Inverse",20,13.50,1.00,,
59009,"Thermal Overload",10,35.00,2.00,,
59013,"Thermal Overload",10,35.00,2.00,,
59043,"Extremely Inverse",30,80.00,2.00,,
59043,"Inverse",10,0.14,0.02,,
59043,"Long Inverse",40,120.00,1.00,,
59043,"Very Inverse",20,13.50,1.00,,
59048,"Extremely Inverse",30,80.00,2.00,,
59048,"Inverse",10,0.14,0.02,,
59048,"Long Inverse",40,120.00,1.00,,
59048,"Very Inverse",20,13.50,1.00,,
59068,"Extremely Inverse",30,80.00,2.00,,
59068,"Inverse",10,0.14,0.02,,
59068,"Long Inverse",40,120.00,1.00,,
59068,"Very Inverse",20,13.50,1.00,,
59073,"Extremely Inverse",30,80.00,2.00,,
59073,"Inverse",10,0.14,0.02,,
59073,"Long Inverse",40,120.00,1.00,,
59073,"Very Inverse",20,13.50,1.00,,
59093,"Extremely Inverse",30,80.00,2.00,,
59093,"Inverse",10,0.14,0.02,,
59093,"Long Inverse",40,120.00,1.00,,
59093,"Very Inverse",20,13.50,1.00,,
59108,"Extremely Inverse",30,80.00,2.00,,
59108,"Inverse",10,0.14,0.02,,
59108,"Long Inverse",40,120.00,1.00,,
59108,"Very Inverse",20,13.50,1.00,,
59118,"Thermal Overload",10,35.00,2.00,,
59148,"Extremely Inverse",30,80.00,2.00,,
59148,"Inverse",10,0.14,0.02,,
59148,"Long Inverse",40,120.00,1.00,,
59148,"Very Inverse",20,13.50,1.00,,
59166,"Extremely Inverse",30,80.00,2.00,,
59166,"Inverse",10,0.14,0.02,,
59166,"Long Inverse",40,120.00,1.00,,
59166,"Very Inverse",20,13.50,1.00,,
59178,"Extremely Inverse",30,80.00,2.00,,
59178,"Inverse",10,0.14,0.02,,
59178,"Long Inverse",40,120.00,1.00,,
59178,"Very Inverse",20,13.50,1.00,,
59390,"Ext Inv",30,80.00,2.00,,
59390,"Norm Inv",10,0.14,0.02,,
59390,"Very Inv",20,13.50,1.00,,
59400,"Ext Inv",30,80.00,2.00,,
59400,"Long Inv",40,120.00,1.00,,
59400,"Norm Inv",10,0.14,0.02,,
59400,"Very Inv",20,13.50,1.00,,
59417,"Ext Inv",30,80.00,2.00,,
59417,"Long Inv",40,120.00,1.00,,
59417,"Norm Inv",10,0.14,0.02,,
59417,"Very Inv",20,13.50,1.00,,
59437,"Ext Inv",30,80.00,2.00,,
59437,"Long Inv",40,120.00,1.00,,
59437,"Norm Inv",10,0.14,0.02,,
59437,"Very Inv",20,13.50,1.00,,
59452,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59452,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59452,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59464,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59464,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59464,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59464,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59474,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59474,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59474,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59474,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59489,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59489,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59489,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59489,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59499,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59499,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59499,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59499,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59517,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59517,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59517,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59527,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59527,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59527,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59527,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59541,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59541,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59541,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59541,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59560,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59560,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59560,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59560,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59574,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
59574,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
59574,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
59574,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
59593,"E Inv",30,80.00,2.00,20.00,
59593,"L Inv",40,120.00,1.00,20.00,
59593,"N Inv",10,0.14,0.02,20.00,
59593,"V Inv",20,13.50,1.00,20.00,
59604,"E Inv",30,80.00,2.00,20.00,
59604,"L Inv",40,120.00,1.00,20.00,
59604,"N Inv",10,0.14,0.02,20.00,
59604,"V Inv",20,13.50,1.00,20.00,
59615,"E Inv",30,80.00,2.00,20.00,
59615,"L Inv",40,120.00,1.00,20.00,
59615,"N Inv",10,0.14,0.02,20.00,
59615,"V Inv",20,13.50,1.00,20.00,
59664,"Extremely Inverse",30,80.00,2.00,,
59664,"Normal Inverse",10,0.14,0.02,,
59664,"Very Inverse",20,13.50,1.00,,
59721,"Extremely Inverse",30,80.00,2.00,,
59721,"Normal Inverse",10,0.14,0.02,,
59721,"Very Inverse",20,13.50,1.00,,
59787,"Extremely Inverse",30,80.00,2.00,,
59787,"Normal Inverse",10,0.14,0.02,,
59787,"Very Inverse",20,13.50,1.00,,
59834,"Extremely Inverse",30,80.00,2.00,,
59834,"Normal Inverse",10,0.14,0.02,,
59834,"Very Inverse",20,13.50,1.00,,
59849,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59849,"Long Time Inv",40,120.00,1.00,20.00,0.05
59849,"Normal Inverse",10,0.14,0.02,20.00,0.05
59849,"Very Inverse",20,13.50,1.00,20.00,0.05
59870,"Extremely Inverse",30,80.00,2.00,20.00,0.05
